vds;ids;eon;eoff;vdsreal;idsreal;rdson
-500;-0,1;3,31244e-11;1,37566e-11;0,000952367;0,1;0,00952367
-500;-0,123285;5,13684e-11;3,1011e-11;0,00121638;0,123285;0,00986643
-500;-0,151991;7,88469e-11;3,32141e-11;0,00154188;0,151991;0,0101446
-500;-0,187382;1,20799e-10;4,96021e-11;0,00194321;0,187382;0,0103703
-500;-0,231013;1,85448e-10;1,0964e-10;0,00243805;0,231013;0,0105537
-500;-0,284804;2,86798e-10;1,1694e-10;0,00304824;0,284804;0,0107029
-500;-0,351119;4,32888e-10;1,75827e-10;0,00380072;0,351119;0,0108246
-500;-0,432876;6,60065e-10;2,83512e-10;0,00472886;0,432876;0,0109243
-500;-0,53367;1,01554e-09;5,82218e-10;0,00587392;0,53367;0,0110066
-500;-0,657933;1,56109e-09;9,72798e-10;0,00728713;0,657933;0,0110758
-500;-0,811131;2,33568e-09;1,52112e-09;0,00903228;0,811131;0,0111354
-500;-1;3,58449e-09;2,34762e-09;0,0111892;1;0,0111892
-500;-1,23285;5,43536e-09;3,39918e-09;0,0138586;1,23285;0,0112412
-500;-1,51991;8,44274e-09;5,43371e-09;0,0171689;1,51991;0,011296
-500;-1,87382;1,2937e-08;8,8307e-09;0,0212864;1,87382;0,0113599
-500;-2,31013;1,95388e-08;8,88485e-09;0,0264315;2,31013;0,0114416
-500;-2,84804;2,98764e-08;2,41914e-08;0,0329059;2,84804;0,0115539
-500;-3,51119;4,52587e-08;3,33209e-08;0,0411386;3,51119;0,0117164
-500;-4,32876;6,81724e-08;7,60242e-08;0,0517732;4,32876;0,0119603
-500;-5,3367;1,04129e-07;1,60109e-07;0,0658346;5,3367;0,0123362
-500;-6,57933;1,57072e-07;3,41759e-07;0,0850736;6,57933;0,0129304
-500;-8,11131;2,389e-07;4,84565e-07;0,112724;8,11131;0,0138971
-500;-10;3,66111e-07;4,37278e-07;0,155284;10;0,0155284
-500;-12,3285;5,51501e-07;1,20707e-06;0,227039;12,3285;0,0184159
-500;-15,1991;8,38447e-07;8,24331e-07;0,362692;15,1991;0,0238627
-500;-18,7382;1,28927e-06;1,49221e-06;0,646172;18,7382;0,0344842
-500;-23,1013;1,93415e-06;1,21662e-06;0,7982;23,1013;0,0345522
-500;-28,4804;2,94703e-06;3,37069e-06;0,854087;28,4804;0,0299886
-500;-35,1119;4,48277e-06;4,16976e-06;0,896413;35,1119;0,0255302
-500;-43,2876;6,79228e-06;6,13386e-06;0,936706;43,2876;0,0216391
-500;-53,367;1,02986e-05;7,12372e-06;0,979555;53,367;0,0183551
-500;-65,7933;1,56506e-05;7,43892e-06;1,03036;65,7933;0,0156605
-500;-81,1131;2,29068e-05;1,33421e-05;1,09119;81,1131;0,0134527
-500;-100;3,37456e-05;1,47986e-05;1,1641;100;0,011641
-398,107;-0,1;3,31244e-11;1,37566e-11;0,000952367;0,1;0,00952367
-398,107;-0,123285;5,13684e-11;3,1011e-11;0,00121638;0,123285;0,00986643
